<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.06.26	20:00:00	5502.31	5502.31	5491.56	5494.56	1667	0	80
2019.06.27	08:00:00	5514.88	5515.29	5496.40	5504.08	4957	0	80
2019.06.27	12:00:00	5504.33	5505.28	5464.95	5493.48	6891	0	80
2019.06.27	16:00:00	5492.98	5505.75	5489.47	5498.56	5863	0	80
2019.06.27	20:00:00	5499.56	5501.31	5490.05	5490.05	909	0	80
2019.06.28	08:00:00	5492.98	5504.50	5484.02	5500.13	3956	0	80
2019.06.28	12:00:00	5500.13	5519.80	5495.59	5515.38	3800	0	80
2019.06.28	16:00:00	5515.38	5545.62	5514.37	5540.65	5334	0	80
2019.06.28	20:00:00	5540.65	5540.65	5525.14	5531.39	1258	0	80
2019.07.01	08:00:00	5590.29	5612.03	5571.42	5575.85	5871	0	80
2019.07.01	12:00:00	5575.35	5590.86	5574.32	5585.84	4132	0	80
2019.07.01	16:00:00	5585.84	5588.53	5565.38	5565.88	5337	0	80
2019.07.01	20:00:00	5566.13	5579.12	5562.63	5576.37	1782	0	80
2019.07.02	08:00:00	5575.18	5583.06	5557.69	5563.52	3096	0	80
2019.07.02	12:00:00	5563.77	5573.42	5554.73	5567.59	3681	0	80
2019.07.02	16:00:00	5567.84	5583.24	5566.28	5569.79	4861	0	80
2019.07.02	20:00:00	5569.54	5582.29	5568.29	5580.04	1455	0	80
2019.07.03	08:00:00	5583.39	5611.71	5574.95	5606.47	4426	0	0
2019.07.03	12:00:00	5606.72	5618.60	5606.72	5611.92	3474	0	80
2019.07.03	16:00:00	5612.17	5625.03	5607.29	5624.77	4190	0	80
2019.07.03	20:00:00	5625.03	5633.02	5624.02	5631.02	463	0	80
2019.07.04	08:00:00	5622.23	5629.95	5612.52	5613.79	3641	0	80
2019.07.04	12:00:00	5614.04	5626.51	5614.01	5621.54	2526	0	80
2019.07.04	16:00:00	5621.54	5627.40	5616.10	5616.61	1929	0	80
2019.07.04	20:00:00	5616.61	5617.86	5614.10	5615.10	243	0	80
2019.07.05	08:00:00	5616.53	5622.57	5599.62	5600.58	3253	0	80
2019.07.05	12:00:00	5600.83	5609.60	5590.23	5591.49	4811	0	80
2019.07.05	16:00:00	5591.49	5599.28	5572.83	5597.24	6771	0	80
2019.07.05	20:00:00	5597.24	5606.24	5595.74	5600.99	1520	0	80
2019.07.08	08:00:00	5572.78	5598.90	5572.53	5584.03	4256	0	80
2019.07.08	12:00:00	5584.03	5591.26	5574.92	5575.77	3895	0	80
2019.07.08	16:00:00	5575.52	5589.79	5571.74	5587.54	4947	0	80
2019.07.08	20:00:00	5587.54	5590.04	5576.79	5586.04	1620	0	80
2019.07.09	08:00:00	5577.26	5582.98	5544.08	5550.56	5570	0	80
2019.07.09	12:00:00	5550.31	5575.21	5543.44	5563.63	4765	0	80
2019.07.09	16:00:00	5563.63	5578.43	5558.76	5576.21	4755	0	80
2019.07.09	20:00:00	5576.46	5582.95	5574.46	5578.20	786	0	80
2019.07.10	08:00:00	5574.92	5575.94	5556.93	5564.29	5076	0	80
2019.07.10	12:00:00	5564.54	5602.90	5558.56	5597.52	5714	0	80
2019.07.10	16:00:00	5597.52	5605.81	5565.25	5573.76	7100	0	80
2019.07.10	20:00:00	5573.51	5579.51	5571.75	5575.50	1522	0	80
2019.07.11	08:00:00	5590.18	5593.19	5575.65	5579.13	3935	0	80
2019.07.11	12:00:00	5579.38	5592.41	5561.05	5576.00	5684	0	80
2019.07.11	16:00:00	5575.75	5587.62	5547.95	5559.72	6129	0	80
2019.07.11	20:00:00	5559.72	5559.97	5547.71	5556.21	1779	0	80
2019.07.12	08:00:00	5571.91	5579.96	5552.08	5575.61	5013	0	80
2019.07.12	12:00:00	5575.11	5587.46	5572.24	5574.49	4566	0	80
2019.07.12	16:00:00	5574.49	5581.81	5562.58	5569.57	4327	0	80
2019.07.12	20:00:00	5569.57	5574.56	5564.57	5574.06	687	0	80
2019.07.15	08:00:00	5582.56	5607.10	5559.64	5569.02	4513	0	80
2019.07.15	12:00:00	5569.02	5587.97	5549.48	5583.27	4491	0	80
2019.07.15	16:00:00	5583.02	5590.54	5571.17	5577.61	4415	0	80
2019.07.15	20:00:00	5577.86	5581.85	5576.61	5581.10	649	0	80
2019.07.16	08:00:00	5576.82	5589.28	5571.57	5586.34	4053	0	80
2019.07.16	12:00:00	5586.59	5615.82	5578.09	5607.19	4874	0	80
2019.07.16	16:00:00	5607.20	5626.75	5601.26	5608.98	4602	0	80
2019.07.16	20:00:00	5609.23	5612.48	5601.73	5603.22	1624	0	80
2019.07.17	08:00:00	5604.91	5617.66	5599.41	5607.10	4811	0	80
2019.07.17	12:00:00	5607.10	5621.25	5600.49	5605.87	3613	0	80
2019.07.17	16:00:00	5605.87	5607.79	5566.19	5574.13	4653	0	80
2019.07.17	20:00:00	5573.88	5576.13	5560.62	5562.12	1115	0	80
2019.07.18	08:00:00	5532.33	5556.17	5532.33	5537.35	4086	0	80
2019.07.18	12:00:00	5537.10	5585.96	5535.60	5564.74	4667	0	80
2019.07.18	16:00:00	5564.49	5569.62	5537.19	5546.95	4501	0	80
2019.07.18	20:00:00	5546.70	5564.20	5545.95	5555.95	1628	0	80
2019.07.19	08:00:00	5576.66	5597.52	5566.67	5584.87	4723	0	80
2019.07.19	12:00:00	5584.37	5584.37	5533.56	5562.74	6974	0	80
2019.07.19	16:00:00	5562.24	5566.24	5533.64	5561.00	5575	0	80
2019.07.19	20:00:00	5561.25	5563.00	5544.24	5547.49	2750	0	80
2019.07.22	08:00:00	5552.85	5567.85	5543.33	5561.97	5084	0	80
2019.07.22	12:00:00	5561.98	5576.58	5550.91	5568.34	4442	0	80
2019.07.22	16:00:00	5568.33	5570.32	5551.22	5566.32	5349	0	80
2019.07.22	20:00:00	5566.82	5569.31	5563.81	5566.81	1098	0	80
2019.07.23	08:00:00	5572.54	5610.19	5572.54	5592.10	4712	0	80
2019.07.23	12:00:00	5592.10	5636.04	5589.11	5635.55	4291	0	80
2019.07.23	16:00:00	5635.55	5638.97	5612.32	5621.82	4942	0	80
2019.07.23	20:00:00	5621.82	5632.82	5618.82	5629.07	1812	0	80
2019.07.24	08:00:00	5621.30	5626.30	5589.90	5592.61	4808	0	80
2019.07.24	12:00:00	5592.86	5602.75	5582.03	5595.50	4512	0	80
2019.07.24	16:00:00	5596.00	5624.89	5595.01	5622.39	4602	0	80
2019.07.24	20:00:00	5622.64	5632.89	5619.89	5629.38	1193	0	80
2019.07.25	08:00:00	5642.36	5659.87	5627.05	5633.97	5263	0	80
2019.07.25	12:00:00	5633.97	5673.02	5615.00	5646.12	8888	0	80
2019.07.25	16:00:00	5645.62	5645.62	5547.82	5570.05	11930	0	80
2019.07.25	20:00:00	5569.80	5574.80	5559.54	5567.04	2551	0	80
2019.07.26	08:00:00	5591.51	5595.51	5567.49	5587.02	6290	0	80
2019.07.26	12:00:00	5587.27	5609.80	5583.71	5608.08	5241	0	80
2019.07.26	16:00:00	5608.33	5616.02	5601.01	5607.51	4905	0	80
2019.07.26	20:00:00	5607.51	5613.01	5603.50	5603.50	908	0	80
2019.07.29	08:00:00	5599.37	5613.33	5586.36	5605.24	4535	0	80
2019.07.29	12:00:00	5605.74	5621.36	5590.46	5617.39	4356	0	80
2019.07.29	16:00:00	5617.64	5624.34	5601.80	5607.05	4840	0	80
2019.07.29	20:00:00	5607.05	5608.55	5602.80	5606.05	1089	0	80
2019.07.30	08:00:00	5606.53	5616.77	5554.36	5555.11	5403	0	80
2019.07.30	12:00:00	5554.86	5569.72	5512.13	5513.54	8136	0	80
2019.07.30	16:00:00	5513.29	5518.61	5485.71	5488.46	7138	0	80
2019.07.30	20:00:00	5488.71	5504.71	5487.71	5500.21	1651	0	80
2019.07.31	08:00:00	5530.93	5536.43	5501.98	5514.19	5973	0	80
2019.07.31	12:00:00	5514.19	5524.71	5505.91	5516.30	4656	0	80
2019.07.31	16:00:00	5516.30	5538.66	5511.14	5526.70	5294	0	80
2019.07.31	20:00:00	5527.20	5531.20	5460.70	5505.95	9165	0	80
2019.08.01	08:00:00	5502.44	5545.14	5496.19	5529.83	6644	0	80
2019.08.01	12:00:00	5530.08	5564.08	5527.34	5546.33	8316	0	80
2019.08.01	16:00:00	5545.83	5562.61	5519.44	5551.61	9564	0	80
2019.08.01	20:00:00	5552.11	5553.61	5449.11	5473.61	11958	0	80
2019.08.02	08:00:00	5449.60	5456.85	5388.56	5403.14	13095	0	80
2019.08.02	12:00:00	5402.64	5423.79	5388.61	5411.97	11369	0	80
2019.08.02	16:00:00	5411.47	5428.38	5350.07	5361.59	16643	0	80
2019.08.02	20:00:00	5361.09	5384.59	5351.08	5371.83	5668	0	80
2019.08.05	08:00:00	5308.85	5316.35	5238.59	5245.15	10850	0	80
2019.08.05	12:00:00	5245.15	5271.84	5235.72	5251.69	11948	0	80
2019.08.05	16:00:00	5251.69	5272.62	5207.63	5210.63	14115	0	80
2019.08.05	20:00:00	5210.88	5235.38	5187.37	5219.12	8370	0	80
2019.08.06	08:00:00	5243.10	5281.08	5235.35	5279.06	11420	0	80
2019.08.06	12:00:00	5279.31	5297.15	5270.11	5276.56	9512	0	80
2019.08.06	16:00:00	5276.56	5292.91	5229.89	5248.40	14799	0	80
2019.08.06	20:00:00	5248.40	5279.90	5248.40	5268.88	5489	0	80
2019.08.07	08:00:00	5252.04	5292.57	5241.10	5287.64	7234	0	80
2019.08.07	12:00:00	5287.89	5312.52	5254.24	5256.48	9233	0	80
2019.08.07	16:00:00	5256.23	5283.83	5225.05	5277.78	18742	0	80
2019.08.07	20:00:00	5277.28	5309.27	5272.02	5303.51	7376	0	80
2019.08.08	08:00:00	5328.19	5338.69	5304.48	5319.74	7308	0	80
2019.08.08	12:00:00	5319.49	5345.63	5316.28	5341.77	7490	0	80
2019.08.08	16:00:00	5341.78	5388.55	5340.55	5384.04	10908	0	80
2019.08.08	20:00:00	5384.29	5385.54	5364.51	5371.76	3618	0	80
2019.08.09	08:00:00	5354.67	5376.77	5342.14	5347.79	6992	0	80
2019.08.09	12:00:00	5348.04	5355.23	5333.27	5346.65	7263	0	80
2019.08.09	16:00:00	5346.40	5360.70	5317.16	5340.64	11740	0	80
2019.08.09	20:00:00	5340.14	5361.62	5339.64	5345.61	4622	0	80
2019.08.12	08:00:00	5360.32	5386.90	5315.81	5323.17	7035	0	80
2019.08.12	12:00:00	5322.67	5325.67	5292.77	5314.29	8961	0	80
2019.08.12	16:00:00	5314.29	5335.39	5305.57	5315.79	11542	0	80
2019.08.12	20:00:00	5315.04	5317.04	5283.26	5295.00	4226	0	80
2019.08.13	08:00:00	5306.87	5311.98	5282.40	5302.93	7682	0	80
2019.08.13	12:00:00	5302.93	5302.93	5267.67	5281.98	8913	0	80
2019.08.13	16:00:00	5282.23	5404.14	5277.04	5372.51	19332	0	80
2019.08.13	20:00:00	5372.51	5385.24	5365.00	5378.47	3507	0	80
2019.08.14	08:00:00	5375.34	5378.09	5323.24	5331.12	6809	0	80
2019.08.14	12:00:00	5331.11	5332.84	5253.08	5272.47	9714	0	80
2019.08.14	16:00:00	5273.22	5277.15	5231.29	5233.04	13312	0	80
2019.08.14	20:00:00	5232.79	5254.80	5228.03	5228.03	6016	0	80
2019.08.15	08:00:00	5260.02	5282.53	5243.49	5250.79	6521	0	80
2019.08.15	12:00:00	5249.54	5278.00	5168.99	5252.85	16608	0	80
2019.08.15	16:00:00	5251.35	5260.00	5203.04	5240.51	13927	0	80
2019.08.15	20:00:00	5240.76	5245.51	5205.74	5235.75	4339	0	80
2019.08.16	08:00:00	5269.49	5290.31	5247.88	5287.34	6311	0	80
2019.08.16	12:00:00	5287.59	5296.88	5261.01	5280.00	8781	0	80
2019.08.16	16:00:00	5280.25	5306.21	5262.09	5299.11	10024	0	80
2019.08.16	20:00:00	5299.11	5304.61	5291.10	5299.85	2111	0	80
2019.08.19	08:00:00	5322.68	5355.90	5318.68	5327.59	6462	0	80
2019.08.19	12:00:00	5327.58	5376.69	5326.09	5374.95	7194	0	80
2019.08.19	16:00:00	5375.20	5378.06	5351.59	5361.19	7340	0	80
2019.08.19	20:00:00	5361.19	5365.94	5357.92	5357.92	1722	0	80
2019.08.20	08:00:00	5372.39	5391.73	5361.37	5374.44	5526	0	80
2019.08.20	12:00:00	5374.44	5390.43	5359.91	5360.60	5785	0	80
2019.08.20	16:00:00	5360.35	5361.35	5328.22	5346.04	10295	0	80
2019.08.20	20:00:00	5345.79	5349.29	5330.76	5331.51	3172	0	80
2019.08.21	08:00:00	5348.48	5424.56	5346.24	5422.04	5756	0	80
2019.08.21	12:00:00	5422.29	5437.98	5411.24	5437.97	5941	0	80
2019.08.21	16:00:00	5437.72	5441.43	5420.78	5434.80	6958	0	80
2019.08.21	20:00:00	5434.80	5435.30	5424.29	5427.03	2402	0	80
2019.08.22	08:00:00	5424.48	5438.44	5404.99	5423.62	7190	0	80
2019.08.22	12:00:00	5423.37	5439.92	5402.17	5429.78	7063	0	80
2019.08.22	16:00:00	5429.53	5433.27	5376.81	5394.11	10574	0	80
2019.08.22	20:00:00	5394.11	5403.36	5393.10	5393.60	1787	0	80
2019.08.23	08:00:00	5414.56	5424.56	5400.80	5416.96	4542	0	80
2019.08.23	12:00:00	5417.21	5420.49	5352.19	5374.18	10919	0	80
2019.08.23	16:00:00	5374.43	5409.65	5303.37	5317.13	23548	0	80
2019.08.23	20:00:00	5316.38	5320.63	5286.35	5288.35	7259	0	80
2019.08.26	08:00:00	5267.55	5360.38	5266.79	5360.38	8139	0	80
2019.08.26	12:00:00	5360.13	5378.53	5340.96	5356.13	11167	0	80
2019.08.26	16:00:00	5356.38	5364.04	5327.21	5360.79	10976	0	80
2019.08.26	20:00:00	5361.04	5367.03	5352.03	5362.52	2243	0	80
2019.08.27	08:00:00	5348.48	5361.98	5320.28	5330.95	6610	0	80
2019.08.27	12:00:00	5330.45	5390.50	5330.45	5386.54	8328	0	80
2019.08.27	16:00:00	5386.29	5399.44	5362.82	5363.32	10958	0	80
2019.08.27	20:00:00	5363.07	5387.32	5361.07	5364.05	4635	0	80
2019.08.28	08:00:00	5377.01	5379.51	5345.28	5349.85	7022	0	80
2019.08.28	12:00:00	5350.35	5369.57	5321.43	5344.22	9801	0	80
2019.08.28	16:00:00	5343.97	5379.28	5323.75	5372.27	11008	0	80
2019.08.28	20:00:00	5372.27	5375.26	5363.27	5367.76	2303	0	80
2019.08.29	08:00:00	5355.96	5432.01	5352.21	5431.70	7972	0	80
2019.08.29	12:00:00	5431.45	5450.88	5429.49	5436.71	7275	0	80
2019.08.29	16:00:00	5435.96	5458.78	5411.86	5452.77	9435	0	80
2019.08.29	20:00:00	5453.27	5457.76	5445.50	5448.25	1857	0	80
2019.08.30	08:00:00	5463.46	5497.38	5444.70	5490.96	6486	0	80
2019.08.30	12:00:00	5490.46	5504.11	5485.35	5497.44	5065	0	80
2019.08.30	16:00:00	5497.43	5499.56	5463.23	5489.45	8784	0	80
2019.08.30	20:00:00	5489.45	5499.19	5482.68	5494.93	2484	0	80
2019.09.02	08:00:00	5476.90	5497.76	5474.64	5487.48	4441	0	80
2019.09.02	12:00:00	5487.98	5502.36	5481.17	5494.85	4465	0	80
2019.09.02	16:00:00	5494.85	5495.84	5462.34	5475.09	4905	0	80
2019.09.02	20:00:00	5475.34	5481.82	5474.34	5479.82	213	0	80
2019.09.03	08:00:00	5490.77	5500.78	5454.49	5465.07	7405	0	80
2019.09.03	12:00:00	5465.32	5475.48	5454.24	5466.71	7264	0	80
2019.09.03	16:00:00	5467.21	5479.70	5439.68	5466.10	11339	0	80
2019.09.03	20:00:00	5465.85	5475.34	5462.09	5473.09	2710	0	80
2019.09.04	08:00:00	5497.54	5537.52	5495.54	5532.43	6010	0	80
2019.09.04	12:00:00	5531.93	5534.90	5517.33	5534.13	5351	0	80
2019.09.04	16:00:00	5533.88	5536.35	5520.54	5529.92	5941	0	80
2019.09.04	20:00:00	5530.17	5537.16	5523.66	5536.91	1151	0	80
2019.09.05	08:00:00	5581.38	5585.63	5558.89	5577.29	5276	0	80
2019.09.05	12:00:00	5578.04	5597.15	5570.95	5595.63	5147	0	80
2019.09.05	16:00:00	5596.13	5606.09	5580.11	5585.79	8489	0	80
2019.09.05	20:00:00	5585.79	5587.28	5579.78	5584.02	1714	0	80
2019.09.06	08:00:00	5588.22	5602.73	5580.72	5594.84	4235	0	80
2019.09.06	12:00:00	5594.59	5610.49	5580.58	5592.13	7016	0	80
2019.09.06	16:00:00	5592.63	5604.48	5586.94	5601.97	7073	0	80
2019.09.06	20:00:00	5601.97	5605.22	5590.21	5591.96	1575	0	80
2019.09.09	08:00:00	5604.00	5612.00	5592.14	5601.00	4102	0	80
2019.09.09	12:00:00	5601.00	5609.09	5594.06	5596.56	3822	0	80
2019.09.09	16:00:00	5596.56	5597.61	5571.29	5579.79	5370	0	80
2019.09.09	20:00:00	5580.04	5589.03	5576.29	5587.78	1804	0	80
2019.09.10	08:00:00	5585.00	5588.25	5554.48	5562.26	4188	0	80
2019.09.10	12:00:00	5562.51	5587.53	5556.73	5582.32	5410	0	80
2019.09.10	16:00:00	5582.07	5607.72	5572.98	5603.97	8304	0	80
2019.09.10	20:00:00	5604.22	5606.72	5576.95	5589.95	2169	0	80
2019.09.11	08:00:00	5598.39	5624.83	5597.64	5611.44	5530	0	80
2019.09.11	12:00:00	5611.44	5625.87	5604.06	5615.55	4763	0	80
2019.09.11	16:00:00	5615.30	5623.37	5606.59	5617.14	6084	0	80
2019.09.11	20:00:00	5617.14	5623.38	5616.13	5619.88	1317	0	80
2019.09.12	08:00:00	5634.60	5640.10	5609.69	5613.90	4895	0	80
2019.09.12	12:00:00	5613.90	5667.39	5592.83	5658.75	9823	0	80
2019.09.12	16:00:00	5659.00	5662.48	5603.05	5642.50	14287	0	80
2019.09.12	20:00:00	5642.50	5649.74	5639.48	5641.73	1674	0	80
2019.09.13	08:00:00	5648.68	5663.01	5637.50	5654.50	3783	0	80
2019.09.13	12:00:00	5654.24	5672.05	5649.52	5655.19	4782	0	80
2019.09.13	16:00:00	5655.20	5664.90	5645.92	5646.92	6336	0	80
2019.09.13	20:00:00	5647.42	5650.67	5643.91	5646.16	1396	0	80
2019.09.16	08:00:00	5624.10	5633.85	5607.28	5624.69	5821	0	80
2019.09.16	12:00:00	5624.94	5629.96	5609.58	5620.94	5720	0	80
2019.09.16	16:00:00	5620.94	5629.30	5602.48	5610.23	6440	0	80
2019.09.16	20:00:00	5609.98	5617.98	5606.23	5606.73	1436	0	80
2019.09.17	08:00:00	5599.21	5619.86	5594.72	5606.26	4301	0	80
2019.09.17	12:00:00	5606.01	5610.83	5587.18	5594.34	4421	0	80
2019.09.17	16:00:00	5594.59	5619.02	5590.61	5610.53	6864	0	80
2019.09.17	20:00:00	5610.53	5620.04	5610.53	5616.79	1268	0	80
2019.09.18	08:00:00	5613.59	5630.03	5600.45	5617.28	3407	0	80
2019.09.18	12:00:00	5617.29	5628.76	5616.75	5619.88	2461	0	80
2019.09.18	16:00:00	5619.87	5634.87	5614.08	5625.47	2208	0	80
2019.09.18	20:00:00	5625.22	5638.47	5609.71	5632.46	3742	0	80
2019.09.19	08:00:00	5624.44	5659.90	5614.95	5655.95	3194	0	80
2019.09.19	12:00:00	5655.70	5658.76	5636.66	5655.96	3134	0	80
2019.09.19	16:00:00	5655.71	5664.33	5646.34	5655.82	3311	0	80
2019.09.19	20:00:00	5655.57	5658.82	5645.06	5647.06	1616	0	80
2019.09.20	08:00:00	5650.55	5664.46	5644.79	5652.57	4208	0	80
2019.09.20	12:00:00	5652.57	5690.41	5649.63	5680.10	6384	0	80
2019.09.20	16:00:00	5679.85	5695.98	5678.48	5688.86	5436	0	80
2019.09.20	20:00:00	5688.86	5690.11	5658.60	5663.59	5287	0	80
2019.09.23	08:00:00	5677.19	5683.95	5622.14	5624.60	6076	0	80
2019.09.23	12:00:00	5624.85	5641.98	5624.10	5631.99	4766	0	80
2019.09.23	16:00:00	5631.49	5640.03	5619.02	5635.53	5704	0	80
2019.09.23	20:00:00	5636.03	5641.53	5635.03	5638.28	1094	0	80
2019.09.24	08:00:00	5646.76	5648.51	5637.38	5640.90	3994	0	80
2019.09.24	12:00:00	5640.65	5648.50	5636.98	5638.68	3646	0	80
2019.09.24	16:00:00	5638.93	5647.95	5598.01	5600.51	7167	0	80
2019.09.24	20:00:00	5600.26	5620.76	5595.25	5601.00	6318	0	80
2019.09.25	08:00:00	5615.48	5615.98	5536.17	5538.18	5728	0	80
2019.09.25	12:00:00	5538.18	5558.26	5530.88	5556.77	4881	0	80
2019.09.25	16:00:00	5556.77	5592.57	5539.19	5585.06	8816	0	80
2019.09.25	20:00:00	5585.56	5600.06	5583.56	5595.06	1983	0	80
2019.09.26	08:00:00	5583.79	5632.57	5569.54	5628.11	4686	0	80
2019.09.26	12:00:00	5628.36	5632.04	5618.78	5628.46	3973	0	80
2019.09.26	16:00:00	5628.46	5630.56	5612.05	5628.31	7190	0	80
2019.09.26	20:00:00	5628.56	5640.56	5624.56	5637.56	2637	0	80
2019.09.27	08:00:00	5632.83	5642.33	5622.70	5634.93	4013	0	80
2019.09.27	12:00:00	5634.93	5645.47	5623.51	5628.04	4408	0	80
2019.09.27	16:00:00	5628.04	5641.28	5606.28	5611.27	9311	0	80
2019.09.27	20:00:00	5610.77	5619.77	5603.26	5613.01	3971	0	80
2019.09.30	08:00:00	5629.79	5651.61	5622.04	5648.33	4765	0	80
2019.09.30	12:00:00	5648.58	5656.05	5638.04	5650.11	4567	0	80
2019.09.30	16:00:00	5649.86	5679.46	5648.62	5676.95	6195	0	80
2019.09.30	20:00:00	5677.45	5679.70	5663.93	5671.44	1378	0	80
2019.10.01	08:00:00	5692.15	5705.40	5670.08	5674.21	4227	0	80
2019.10.01	12:00:00	5673.96	5676.47	5660.31	5667.20	4557	0	80
2019.10.01	16:00:00	5667.45	5670.11	5581.03	5589.03	10415	0	80
2019.10.01	20:00:00	5588.78	5596.03	5582.28	5587.02	3246	0	80
2019.10.02	08:00:00	5595.97	5595.97	5516.07	5521.00	6062	0	80
2019.10.02	12:00:00	5520.75	5527.93	5480.60	5480.60	6503	0	80
2019.10.02	16:00:00	5480.85	5487.04	5410.26	5412.76	12829	0	80
2019.10.02	20:00:00	5412.51	5441.76	5410.76	5421.50	4412	0	80
2019.10.03	08:00:00	5420.94	5473.02	5411.44	5453.90	6945	0	80
2019.10.03	12:00:00	5454.15	5461.88	5430.05	5437.51	6524	0	80
2019.10.03	16:00:00	5437.76	5463.48	5391.56	5451.42	16145	0	80
2019.10.03	20:00:00	5451.67	5468.16	5446.92	5466.41	2988	0	80
2019.10.04	08:00:00	5467.61	5468.87	5440.24	5448.42	6648	0	80
2019.10.04	12:00:00	5448.42	5480.58	5425.37	5477.86	8244	0	80
2019.10.04	16:00:00	5477.36	5494.33	5465.75	5488.33	9534	0	80
2019.10.04	20:00:00	5488.33	5506.57	5485.57	5503.81	1880	0	80
2019.10.07	08:00:00	5480.21	5497.65	5460.29	5481.19	6061	0	80
2019.10.07	12:00:00	5481.19	5515.32	5475.43	5497.20	5306	0	80
2019.10.07	16:00:00	5497.45	5527.89	5493.11	5523.63	6729	0	80
2019.10.07	20:00:00	5523.38	5538.88	5511.11	5511.86	3662	0	80
2019.10.08	08:00:00	5529.56	5539.31	5491.71	5502.45	6708	0	80
2019.10.08	12:00:00	5502.45	5505.62	5450.47	5475.75	9360	0	80
2019.10.08	16:00:00	5475.50	5487.09	5454.13	5478.84	10970	0	80
2019.10.08	20:00:00	5478.84	5491.34	5456.82	5456.82	4442	0	80
2019.10.09	08:00:00	5466.53	5488.79	5445.78	5484.58	4822	0	80
2019.10.09	12:00:00	5484.58	5519.53	5482.54	5500.64	8678	0	80
2019.10.09	16:00:00	5500.39	5517.78	5482.55	5516.28	6838	0	80
2019.10.09	20:00:00	5517.28	5523.77	5508.51	5514.51	2555	0	80
2019.10.10	08:00:00	5513.94	5533.13	5486.71	5518.28	8454	0	80
2019.10.10	12:00:00	5518.03	5529.79	5504.74	5510.20	7598	0	80
2019.10.10	16:00:00	5509.95	5581.03	5505.02	5556.88	11861	0	80
2019.10.10	20:00:00	5556.63	5564.11	5535.12	5562.61	3180	0	80
2019.10.11	08:00:00	5589.31	5633.08	5564.05	5632.83	7995	0	80
2019.10.11	12:00:00	5632.82	5639.69	5614.61	5631.65	8283	0	80
2019.10.11	16:00:00	5632.15	5669.30	5627.63	5655.80	10028	0	80
2019.10.11	20:00:00	5655.55	5672.05	5641.04	5643.04	4402	0	80
2019.10.14	08:00:00	5647.13	5653.63	5617.94	5631.95	6024	0	80
2019.10.14	12:00:00	5631.70	5632.97	5599.23	5630.62	6791	0	80
2019.10.14	16:00:00	5631.12	5649.55	5627.25	5641.83	5470	0	80
2019.10.14	20:00:00	5641.58	5646.08	5639.06	5640.56	1295	0	80
2019.10.15	08:00:00	5661.48	5695.24	5658.83	5663.32	6540	0	80
2019.10.15	12:00:00	5663.31	5685.68	5659.02	5674.69	7228	0	80
2019.10.15	16:00:00	5674.93	5724.68	5671.92	5713.68	8699	0	80
2019.10.15	20:00:00	5713.93	5715.43	5703.41	5704.41	1539	0	80
2019.10.16	08:00:00	5699.07	5710.31	5680.62	5693.02	6695	0	80
2019.10.16	12:00:00	5693.27	5710.22	5676.14	5698.53	7081	0	80
2019.10.16	16:00:00	5698.78	5706.54	5688.53	5690.53	4949	0	80
2019.10.16	20:00:00	5690.78	5694.78	5684.28	5691.03	1203	0	80
2019.10.17	08:00:00	5683.49	5707.49	5676.50	5693.73	3718	0	80
2019.10.17	12:00:00	5693.98	5736.19	5679.07	5699.61	8201	0	80
2019.10.17	16:00:00	5699.86	5703.07	5656.80	5669.81	5236	0	80
2019.10.17	20:00:00	5670.06	5677.80	5669.05	5677.80	1246	0	80
2019.10.18	08:00:00	5656.73	5664.83	5630.09	5656.36	6215	0	80
2019.10.18	12:00:00	5656.61	5667.67	5642.02	5644.54	5487	0	80
2019.10.18	16:00:00	5644.04	5647.83	5617.12	5629.87	7759	0	80
2019.10.18	20:00:00	5630.12	5644.62	5629.62	5638.87	1894	0	80
2019.10.21	08:00:00	5642.54	5657.92	5623.75	5636.96	6002	0	80
2019.10.21	12:00:00	5636.46	5663.79	5633.30	5657.74	4492	0	80
2019.10.21	16:00:00	5657.74	5665.20	5645.93	5649.70	5567	0	80
2019.10.21	20:00:00	5649.45	5652.69	5644.95	5651.44	977	0	80
2019.10.22	08:00:00	5654.91	5657.91	5612.45	5624.28	4340	0	80
2019.10.22	12:00:00	5624.28	5655.12	5622.77	5641.74	4674	0	80
2019.10.22	16:00:00	5641.74	5660.26	5641.74	5657.50	5213	0	80
2019.10.22	20:00:00	5657.51	5661.25	5624.74	5625.99	3424	0	80
2019.10.23	08:00:00	5624.21	5645.36	5614.86	5633.74	6012	0	80
2019.10.23	12:00:00	5633.74	5652.74	5618.71	5634.16	5667	0	80
2019.10.23	16:00:00	5634.16	5658.95	5631.67	5652.95	5945	0	80
2019.10.23	20:00:00	5652.95	5658.69	5649.44	5656.44	1420	0	80
2019.10.24	08:00:00	5665.42	5692.21	5657.53	5679.63	6136	0	80
2019.10.24	12:00:00	5679.88	5687.20	5667.35	5669.34	4624	0	80
2019.10.24	16:00:00	5669.84	5687.68	5660.30	5681.42	7094	0	80
2019.10.24	20:00:00	5681.42	5691.66	5676.41	5689.66	1414	0	80
2019.10.25	08:00:00	5692.37	5709.62	5676.62	5680.61	4495	0	80
2019.10.25	12:00:00	5680.61	5694.04	5671.68	5693.43	4316	0	80
2019.10.25	16:00:00	5693.18	5722.15	5688.37	5717.38	4731	0	80
