<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.11.14	22341.00	22536.00	22254.00	22297.00	14623	0	400
2017.11.15	22251.00	22309.00	21827.00	22102.00	23233	0	600
2017.11.16	21982.00	22616.00	21982.00	22573.00	15351	0	500
2017.11.17	22607.00	22764.00	22276.00	22295.00	20258	0	600
2017.11.20	22296.50	22506.00	22164.00	22454.00	15665	0	400
2017.11.21	22464.00	22667.00	22401.00	22657.00	12798	0	600
2017.11.22	22616.00	22683.00	22339.00	22389.00	14387	0	500
2017.11.23	22389.00	22482.00	22309.00	22412.00	3404	0	800
2017.11.24	22407.00	22653.00	22373.00	22642.00	12505	0	600
2017.11.27	22662.00	22665.00	22413.00	22465.00	16232	0	600
2017.11.28	22465.00	22646.00	22363.00	22627.00	16596	0	700
2017.11.29	22637.00	22800.00	22510.00	22660.00	18405	0	600
2017.11.30	22595.00	22967.00	22513.00	22862.00	18697	0	500
2017.12.01	22862.00	22996.00	22371.00	22635.00	31920	0	500
2017.12.04	22840.50	22863.00	22481.00	22481.00	17915	0	400
2017.12.05	22481.00	22681.00	22447.00	22458.00	18230	0	700
2017.12.06	22463.00	22515.00	22050.00	22238.00	17825	0	400
2017.12.07	22343.00	22656.00	22338.00	22616.00	11425	0	500
2017.12.08	22616.00	22901.00	22616.00	22867.00	10737	0	700
2017.12.11	22875.50	22948.00	22792.00	22938.00	6782	0	400
2017.12.12	22938.00	22998.00	22817.00	22882.00	5928	0	700
2017.12.13	22872.00	22877.00	22674.00	22689.00	8194	0	700
2017.12.14	22699.00	22779.00	22540.00	22589.00	6717	0	700
2017.12.15	22624.00	22751.00	22473.00	22684.00	7261	0	700
2017.12.18	22766.50	23003.00	22740.50	22993.00	6807	0	400
2017.12.19	22968.00	22992.00	22788.00	22798.00	5196	0	700
2017.12.20	22798.00	22929.00	22798.00	22844.00	5021	0	500
2017.12.21	22859.00	22939.00	22718.00	22818.00	4587	0	700
2017.12.22	22833.00	22909.00	22804.00	22902.00	3585	0	700
2017.12.26	22882.00	22910.00	22878.00	22900.00	1803	0	700
2017.12.27	22895.50	22954.00	22869.00	22911.00	3396	0	400
2017.12.28	22906.00	22946.00	22719.00	22784.00	2976	0	700
2017.12.29	22814.00	22875.00	22721.00	22731.00	3898	0	700
2018.01.02	22786.00	22831.00	22620.00	22831.00	3843	0	800
2018.01.03	22831.00	23218.00	22818.00	23168.00	4682	0	800
2018.01.04	23143.00	23675.00	23138.00	23640.00	5167	0	700
2018.01.05	23635.00	23829.00	23515.00	23804.00	4596	0	700
2018.01.08	23899.00	23968.00	23818.00	23953.00	4524	0	800
2018.01.09	23953.00	23978.00	23768.00	23838.00	5229	0	700
2018.01.10	23843.00	23853.00	23553.00	23623.00	7133	0	700
2018.01.11	23623.00	23793.00	23593.00	23788.00	6117	0	700
2018.01.12	23733.00	23828.00	23573.00	23813.00	5368	0	700
2018.01.15	23811.50	23835.50	23673.00	23698.00	3795	0	400
2018.01.16	23698.00	23993.00	23643.00	23733.00	7448	0	400
2018.01.17	23768.00	24124.00	23723.00	24074.00	7299	0	700
2018.01.18	24104.00	24104.00	23692.00	23825.00	9515	0	700
2018.01.19	23825.00	23893.00	23721.00	23868.00	7245	0	700
2018.01.22	23791.50	23959.00	23673.00	23954.00	4657	0	400
2018.01.23	23924.00	24188.00	23909.00	24016.00	8404	0	700
2018.01.24	24001.00	24056.00	23602.00	23747.00	8790	0	700
2018.01.25	23732.00	23823.00	23451.00	23611.00	13230	0	700
2018.01.26	23741.00	23786.00	23546.00	23747.00	9967	0	700
2018.01.29	23721.50	23780.00	23480.00	23547.00	9744	0	400
2018.01.30	23547.00	23570.00	23099.00	23190.00	13916	0	700
2018.01.31	23185.00	23370.00	23075.00	23269.00	13251	0	700
2018.02.01	23269.00	23489.00	23219.00	23287.00	15166	0	700
2018.02.02	23322.00	23349.00	22999.00	22999.00	18111	0	700
2018.02.05	22801.50	22849.00	21401.50	21436.50	27576	0	400
2018.02.06	21734.00	22284.00	21059.00	22284.00	73981	0	700
2018.02.07	22244.00	22344.00	21460.00	21839.00	43810	0	700
2018.02.08	21714.00	22000.00	21089.00	21179.00	45800	0	700
2018.02.09	21179.00	21569.00	20539.00	21226.00	45045	0	700
2018.02.12	21371.50	21715.00	21281.00	21644.00	23147	0	400
2018.02.13	21644.00	21669.00	20917.00	21217.00	32594	0	700
2018.02.14	21217.00	21519.00	20925.00	21509.00	34101	0	700
2018.02.15	21399.00	21616.00	21295.00	21489.00	27421	0	700
2018.02.16	21489.00	21923.00	21489.00	21888.00	23848	0	0
2018.02.19	21868.00	22155.00	21843.00	21989.00	10903	0	700
2018.02.20	22034.00	22055.00	21802.00	21864.00	21869	0	700
2018.02.21	21921.00	22179.00	21808.00	21878.00	25898	0	700
2018.02.22	21783.00	21878.00	21608.00	21714.00	24787	0	700
2018.02.23	21714.00	22039.00	21714.00	22039.00	16713	0	700
2018.02.26	22123.00	22413.00	22036.00	22413.00	15641	0	700
2018.02.27	22418.00	22507.00	22167.00	22177.00	19352	0	700
2018.02.28	22287.00	22371.00	21878.00	21909.00	22595	0	700
2018.03.01	21909.00	21909.00	21025.00	21116.00	34720	0	700
2018.03.02	21221.00	21267.00	20681.00	21168.00	36299	0	700
2018.03.05	21028.00	21463.00	20843.00	21413.00	29271	0	700
2018.03.06	21423.00	21803.00	21386.00	21628.00	25240	0	700
2018.03.07	21292.00	21486.00	21187.00	21448.00	27583	0	700
2018.03.08	21493.00	21650.00	21291.00	21640.00	15866	0	600
2018.03.09	21600.00	21891.00	21350.00	21885.00	18963	0	700
2018.03.12	21956.00	21980.00	21684.00	21743.00	14529	0	700
2018.03.13	21743.00	22103.00	21703.00	21769.00	16184	0	700
2018.03.14	21759.00	21914.00	21600.00	21735.00	18533	0	500
2018.03.15	21735.00	21880.00	21545.00	21835.00	13764	0	700
2018.03.16	21830.00	21860.00	21515.00	21603.00	9001	0	700
2018.03.19	21530.00	21655.00	21056.00	21271.00	15907	0	700
2018.03.20	21271.00	21480.00	21176.00	21450.00	11784	0	700
2018.03.22	21301.00	21579.00	21028.00	21035.00	20495	0	700
2018.03.23	20835.00	20989.00	20320.00	20356.00	26576	0	700
2018.03.26	20356.00	20890.00	20336.00	20865.00	19521	0	700
2018.03.27	20865.00	21346.00	20769.00	20860.50	19274	0	400
2018.03.28	20860.50	21327.00	20668.00	21236.00	35925	0	400
2018.03.29	21236.00	21632.00	20985.00	21477.00	18302	0	700
2018.04.02	21461.00	21596.00	20926.00	21046.00	21501	0	700
2018.04.03	21048.00	21530.00	21041.00	21494.00	21513	0	700
2018.04.04	21494.00	21568.00	21033.00	21563.00	21582	0	700
2018.04.05	21563.00	21918.00	21458.00	21883.00	17458	0	500
2018.04.06	21883.00	21883.00	21313.00	21403.00	23256	0	400
2018.04.09	21428.00	21802.00	21428.00	21595.00	17226	0	450
2018.04.10	21595.00	21962.00	21535.00	21842.00	20838	0	700
2018.04.11	21842.00	21862.00	21568.00	21643.00	16313	0	700
2018.04.12	21648.00	21848.00	21593.00	21818.00	14347	0	400
2018.04.13	21818.00	21923.00	21698.00	21783.00	14133	0	700
2018.04.16	21773.00	21908.00	21763.00	21813.00	11908	0	700
2018.04.17	21818.00	21948.00	21773.00	21888.00	10297	0	700
2018.04.18	21888.00	22192.00	21888.00	22162.00	8717	0	700
2018.04.19	22162.00	22352.00	22052.00	22138.00	12103	0	700
2018.04.20	22138.00	22257.00	22047.00	22085.00	12374	0	550
2018.04.23	22075.00	22208.00	22023.00	22188.00	11982	0	700
2018.04.24	22188.00	22347.00	21962.00	22072.00	14197	0	700
2018.04.25	22072.00	22287.00	22072.00	22287.00	14130	0	700
2018.04.26	22287.00	22442.00	22262.00	22432.00	8887	0	700
2018.04.27	22432.00	22558.00	22359.00	22442.00	8439	0	700
2018.04.30	22452.00	22637.00	22420.00	22435.00	7363	0	450
2018.05.01	22435.00	22557.00	22421.00	22542.00	6441	0	700
2018.05.02	22542.00	22587.00	22422.00	22422.00	8824	0	700
2018.05.03	22422.00	22422.00	22091.00	22342.00	11830	0	400
2018.05.04	22342.00	22507.00	22162.00	22477.00	9396	0	650
2018.05.07	22467.00	22541.00	22346.00	22466.00	5739	0	700
2018.05.08	22466.00	22561.00	22411.00	22496.00	7244	0	700
2018.05.09	22496.00	22496.00	22361.00	22477.00	6197	0	700
2018.05.10	22487.00	22547.00	22422.00	22512.00	5138	0	700
2018.05.11	22512.00	22775.00	22507.00	22695.00	5133	0	700
2018.05.14	22700.00	22891.00	22700.00	22880.00	4185	0	700
2018.05.15	22880.00	22905.00	22715.00	22745.00	6087	0	700
2018.05.16	22745.00	22811.00	22690.00	22806.00	4813	0	700
2018.05.17	22806.00	22950.00	22796.00	22895.00	4553	0	700
2018.05.18	22895.00	22948.00	22816.00	22830.00	4620	0	700
2018.05.21	22835.00	23045.00	22835.00	23021.00	3882	0	450
2018.05.22	23021.00	23021.00	22911.00	22931.00	3381	0	700
2018.05.23	22931.00	22946.00	22476.00	22621.00	7077	0	700
2018.05.24	22621.00	22636.00	22072.00	22307.00	6354	0	700
2018.05.25	22312.00	22513.00	22257.00	22352.00	7107	0	0
2018.05.28	22347.00	22542.00	22347.00	22416.00	4187	0	700
2018.05.29	22416.00	22451.00	21917.00	22037.00	11990	0	700
2018.05.30	22037.00	22268.00	21922.00	22258.00	8637	0	700
2018.05.31	22258.00	22267.00	22013.00	22103.00	9211	0	700
2018.06.01	22103.00	22375.00	22083.00	22367.00	7032	0	700
2018.06.04	22362.00	22567.00	22307.00	22556.00	5345	0	700
2018.06.05	22556.00	22596.00	22442.00	22512.00	7084	0	700
2018.06.06	22512.00	22751.00	22502.00	22751.00	5657	0	400
2018.06.07	22751.00	22873.00	22632.00	22708.00	8037	0	700
2018.06.08	22713.00	22873.00	22517.00	22663.00	8427	0	700
2018.06.11	22683.00	22989.00	22637.00	22961.00	5907	0	700
2018.06.12	22966.00	23012.00	22784.00	22846.00	6925	0	700
2018.06.13	22846.00	22975.00	22830.00	22830.00	5306	0	700
2018.06.14	22830.00	22913.00	22705.00	22883.00	7294	0	1
2018.06.15	22883.00	22908.00	22681.00	22796.00	6697	0	0
2018.06.18	22811.00	22832.00	22587.00	22708.00	5068	0	700
2018.06.19	22708.00	22723.00	22117.00	22263.00	10655	0	700
2018.06.20	22263.00	22583.00	22171.00	22529.00	8799	0	500
2018.06.21	22529.00	22774.00	22421.00	22451.00	12366	0	700
2018.06.22	22446.00	22646.00	22421.00	22536.00	9536	0	700
2018.06.25	22561.00	22581.00	22049.00	22212.00	15147	0	700
2018.06.26	22212.00	22422.00	22118.00	22356.00	14349	0	700
2018.06.27	22356.00	22427.00	22119.00	22152.00	19630	0	700
2018.06.28	22152.00	22334.00	22051.00	22304.00	18192	0	700
2018.06.29	22304.00	22356.00	22156.00	22239.00	12298	0	700
2018.07.02	22244.00	22308.00	21693.00	21853.00	13081	0	700
2018.07.03	21858.00	21918.00	21558.00	21715.00	12809	0	700
2018.07.04	21715.00	21770.00	21590.00	21689.00	6969	0	450
2018.07.05	21689.00	21735.00	21454.00	21700.00	13161	0	700
2018.07.06	21700.00	21874.00	21630.00	21794.00	12192	0	700
2018.07.09	21809.00	22199.00	21809.00	22199.00	7709	0	700
2018.07.10	22199.00	22309.00	22169.00	22243.00	7724	0	700
2018.07.11	22248.00	22248.00	21747.00	22014.00	14786	0	700
2018.07.12	22014.00	22343.00	21984.00	22333.00	10010	0	700
2018.07.13	22334.00	22680.00	22334.00	22570.00	10021	0	700
2018.07.16	22575.00	22725.00	22541.00	22561.00	1917	0	800
2018.07.17	22561.00	22862.00	22496.00	22856.00	6297	0	700
2018.07.18	22856.00	22938.00	22770.00	22872.00	5042	0	700
2018.07.19	22872.00	22912.00	22678.00	22718.00	5656	0	700
2018.07.20	22718.00	22866.00	22499.00	22544.00	8513	0	700
2018.07.23	22539.00	22549.00	22334.00	22479.00	7635	0	700
2018.07.24	22479.00	22620.00	22409.00	22569.00	6620	0	700
2018.07.25	22569.00	22664.00	22509.00	22624.00	6439	0	700
2018.07.26	22624.00	22674.00	22529.00	22629.00	6807	0	700
2018.07.27	22634.00	22748.00	22572.00	22637.00	5865	0	450
2018.07.30	22632.00	22632.00	22469.00	22486.00	6664	0	400
2018.07.31	22486.00	22706.00	22346.50	22641.00	9027	0	400
2018.08.01	22641.00	22823.00	22566.00	22645.00	5791	0	700
2018.08.02	22645.00	22750.00	22385.00	22590.00	6006	0	700
2018.08.03	22590.00	22625.00	22445.00	22580.00	5094	0	700
2018.08.06	22575.00	22620.00	22455.00	22555.00	3798	0	700
2018.08.07	22555.00	22695.00	22530.00	22682.00	3003	0	400
2018.08.08	22665.00	22794.00	22581.50	22581.50	3539	0	400
2018.08.09	22581.50	22635.00	22501.00	22575.00	3273	0	700
2018.08.10	22575.00	22610.00	22080.00	22170.00	6894	0	700
2018.08.13	22195.00	22195.00	21840.00	22054.00	8091	0	700
2018.08.14	22054.00	22383.00	22029.00	22328.00	6670	0	700
2018.08.15	22328.00	22363.00	21855.00	22010.00	7986	0	700
2018.08.16	22010.00	22354.00	21874.00	22293.00	7869	0	700
2018.08.17	22293.00	22339.00	22089.00	22259.00	6516	0	700
2018.08.20	22269.00	22279.00	22144.00	22189.00	5160	0	700
2018.08.21	22189.00	22374.00	22049.00	22318.00	4235	0	700
2018.08.22	22318.00	22459.00	22149.00	22374.00	4897	0	550
2018.08.23	22394.00	22524.00	22369.00	22499.00	5010	0	700
2018.08.24	22499.00	22643.00	22454.00	22618.00	3725	0	700
2018.08.27	22623.00	22900.00	22623.00	22899.00	2758	0	700
2018.08.28	22899.00	22993.00	22775.00	22805.00	3726	0	700
2018.08.29	22805.00	22978.00	22796.00	22966.00	4044	0	700
2018.08.30	22966.00	23085.00	22662.00	22727.00	6417	0	700
2018.08.31	22727.00	22892.00	22677.00	22817.00	6883	0	700
2018.09.03	22822.00	22852.00	22691.00	22759.00	3071	0	700
2018.09.04	22759.00	22801.00	22595.00	22705.00	7596	0	700
2018.09.05	22705.00	22705.00	22480.00	22530.00	8004	0	700
2018.09.06	22530.00	22560.00	22360.00	22400.00	8019	0	700
2018.09.07	22400.00	22439.00	22170.00	22339.00	8819	0	700
2018.09.10	22339.00	22494.00	22240.00	22449.00	6772	0	700
2018.09.11	22449.00	22710.00	22449.00	22710.00	5661	0	700
2018.09.12	22710.00	22720.00	22525.00	22640.00	7682	0	500
2018.09.13	22640.00	23003.00	22625.00	22968.00	5311	0	700
2018.09.14	22968.00	23251.00	22943.00	23213.00	5286	0	700
2018.09.17	23218.00	23360.00	23128.00	23173.00	3137	0	400
2018.09.18	23173.00	23890.00	23034.00	23835.00	6375	0	700
2018.09.19	23835.00	23846.00	23662.00	23742.00	5124	0	500
2018.09.20	23742.00	23858.00	23578.00	23837.00	5212	0	700
2018.09.21	23837.00	23975.00	23774.00	23892.00	4841	0	700
2018.09.24	23882.00	23882.00	23742.00	23852.00	2755	0	700
2018.09.25	23852.00	24027.00	23807.00	23966.00	3904	0	700
2018.09.26	23966.00	24027.00	23827.00	23872.00	6574	0	700
2018.09.27	23872.00	24127.00	23772.00	24026.00	8085	0	700
2018.09.28	24026.00	24290.00	24002.00	24135.00	10083	0	700
2018.10.01	24155.00	24476.00	24137.00	24421.00	7173	0	700
2018.10.02	24421.00	24444.00	24090.00	24234.00	9860	0	700
2018.10.03	24234.00	24361.00	24043.00	24284.00	8009	0	700
2018.10.04	24284.00	24294.00	23623.00	23755.00	12851	0	700
2018.10.05	23755.00	23941.00	23558.00	23655.00	13548	0	700
2018.10.08	23676.00	23810.00	23368.00	23628.00	10903	0	700
2018.10.09	23628.00	23628.00	23328.00	23530.00	13491	0	700
2018.10.10	23530.00	23595.00	22803.00	22810.00	18186	0	700
2018.10.11	22810.00	22906.00	22244.00	22470.00	38314	0	700
2018.10.12	22470.00	22754.00	22219.00	22540.00	24157	0	700
2018.10.15	22514.00	22555.00	22034.00	22264.00	19366	0	700
2018.10.16	22264.00	22870.00	22206.00	22867.00	14277	0	700
2018.10.17	22867.00	22952.00	22636.00	22865.00	15228	0	700
2018.10.18	22865.00	22901.00	22152.00	22312.00	18949	0	700
2018.10.19	22312.00	22682.00	22208.00	22499.00	20024	0	700
2018.10.22	22408.00	22704.00	22260.00	22466.00	22011	0	700
2018.10.23	22466.00	22481.00	21633.00	22174.00	27912	0	700
2018.10.24	22174.00	22209.00	21346.00	21412.00	32114	0	700
2018.10.25	21412.00	21789.00	21200.00	21559.00	30635	0	700
2018.10.26	21559.00	21559.00	20798.00	21157.00	41340	0	700
2018.10.29	21311.00	21503.00	20802.00	21020.00	28896	0	700
2018.10.30	21020.00	21635.00	20988.00	21625.00	29457	0	700
2018.10.31	21625.00	21940.00	21565.00	21772.00	19675	0	700
2018.11.01	21772.00	21865.00	21510.00	21760.00	17209	0	700
2018.11.02	21760.00	22314.00	21653.00	22005.00	29164	0	700
2018.11.05	21956.00	22086.00	21861.00	22071.00	20708	0	700
2018.11.06	22071.00	22224.00	21991.00	22134.00	17396	0	700
2018.11.07	22134.00	22561.00	21986.00	22561.00	22727	0	700
2018.11.08	22561.00	22576.00	22356.00	22460.00	15435	0	700
2018.11.09	22460.00	22479.00	22001.00	22126.00	19654	0	700
2018.11.12	22114.00	22315.00	21724.00	21773.00	20426	0	700
2018.11.13	21773.00	21966.00	21466.00	21767.00	25393	0	400
2018.11.14	21767.00	21982.00	21546.00	21658.00	27541	0	700
2018.11.15	21658.00	21931.00	21531.00	21931.00	28728	0	700
2018.11.16	21931.00	21931.00	21486.00	21729.00	23912	0	700
2018.11.19	21674.00	21915.00	21521.00	21596.00	22508	0	700
2018.11.20	21596.00	21686.00	21171.00	21219.00	26720	0	700
2018.11.21	21219.00	21743.00	21219.00	21641.00	18409	0	700
2018.11.22	21581.00	21739.00	21469.00	21561.00	9883	0	700
2018.11.23	21561.00	21683.00	21441.00	21478.00	12641	0	700
2018.11.26	21651.00	22079.00	21631.00	22034.00	16527	0	700
2018.11.27	22034.00	22191.00	21806.00	22076.50	18807	0	650
2018.11.28	22076.50	22409.00	22031.00	22384.00	15006	0	700
2018.11.29	22384.00	22424.00	22181.00	22279.00	15871	0	700
2018.11.30	22279.00	22413.00	22221.00	22333.00	12700	0	700
2018.12.03	22658.00	22708.00	22521.00	22618.00	16573	0	700
2018.12.04	22535.00	22568.00	21576.00	21607.00	22407	0	700
2018.12.05	21732.00	21975.00	21702.00	21923.00	8875	0	700
2018.12.06	21761.00	21798.00	21073.00	21578.00	36352	0	700
2018.12.07	21633.00	21727.00	21246.00	21328.00	29092	0	700
2018.12.10	21221.00	21387.00	20936.00	21321.00	28791	0	700
2018.12.11	21261.00	21527.00	21061.00	21346.00	23586	0	700
2018.12.12	21376.00	21810.00	21315.00	21622.00	24644	0	400
2018.12.13	21716.00	21905.00	21666.00	21685.00	20032	0	700
2018.12.14	21671.00	21740.00	21236.00	21269.00	20504	0	700
2018.12.17	21386.00	21556.00	20966.00	21143.00	22466	0	700
2018.12.18	21235.00	21323.00	21006.00	21027.00	23769	0	700
2018.12.19	21091.00	21182.00	20566.00	20688.00	27187	0	0
2018.12.20	20768.00	20833.00	20076.00	20399.00	37155	0	700
2018.12.21	20283.00	20318.00	19776.00	19791.00	34240	0	700
2018.12.24	19810.00	19960.00	19321.00	19341.00	19756	0	700
2018.12.26	19287.00	20091.00	19287.00	20033.00	24155	0	700
2018.12.27	20051.00	20202.00	19516.00	20041.00	36752	0	700
2018.12.28	19936.00	20069.00	19726.00	19931.00	27980	0	700
2018.12.31	20011.00	20056.00	19751.00	19868.00	9972	0	700
2019.01.02	19551.00	19933.00	19286.00	19825.00	21474	0	700
2019.01.03	19472.09	19663.00	19296.00	19380.00	25364	0	501
2019.01.04	19440.00	20199.00	19221.00	20130.00	33913	0	700
2019.01.07	20140.00	20310.00	19966.00	20175.00	25562	0	700
2019.01.08	20171.00	20412.00	20091.00	20310.00	22849	0	700
2019.01.09	20351.00	20485.00	20171.00	20265.00	20848	0	700
2019.01.10	20265.00	20383.00	20031.00	20348.00	20746	0	700
2019.01.11	20288.00	20384.00	20186.00	20273.00	15858	0	700
2019.01.14	20167.00	20227.00	19981.00	20107.09	13681	0	700
2019.01.15	20209.59	20574.59	20174.59	20497.09	21777	0	501
2019.01.16	20562.09	20582.00	20312.00	20482.00	14534	0	500
2019.01.17	20537.00	20617.09	20189.50	20512.06	18345	0	500
2019.01.18	20473.72	20947.73	20451.25	20935.23	20792	0	860
2019.01.21	20866.75	20890.90	20671.46	20732.68	11027	0	860
2019.01.22	20776.98	20812.00	20338.74	20436.25	19511	0	860
2019.01.23	20454.14	20720.32	20416.48	20545.49	20518	0	860
2019.01.24	20504.37	20643.43	20437.50	20583.40	20481	0	860
2019.01.25	20602.40	20904.50	20597.43	20812.09	16708	0	860
2019.01.28	20750.97	20760.97	20467.09	20586.06	16336	0	860
2019.01.29	20528.65	20747.83	20403.52	20634.64	16768	0	860
2019.01.30	20689.93	20845.11	20519.39	20800.09	16740	0	860
2019.01.31	20880.18	20880.22	20631.14	20834.18	18494	0	860
2019.02.01	20782.30	20927.54	20721.79	20812.31	18296	0	860
2019.02.04	20802.23	20921.09	20802.16	20897.56	13182	0	860
2019.02.05	20957.12	20974.63	20818.22	20938.72	10531	0	860
2019.02.06	20933.00	20962.40	20823.15	20878.61	12253	0	860
2019.02.07	20892.03	20912.07	20461.87	20556.93	19098	0	860
2019.02.08	20493.62	20556.64	20180.20	20321.96	18115	0	860
2019.02.11	20320.59	20490.59	20230.49	20464.89	8652	0	860
2019.02.12	20450.22	20974.09	20425.20	20938.63	13499	0	860
2019.02.13	21023.20	21207.96	20985.54	21112.70	14176	0	860
2019.02.14	21141.95	21248.99	20953.62	21008.64	20795	0	860
2019.02.15	20997.68	21234.03	20833.34	21229.03	18735	0	860
2019.02.18	21282.02	21324.22	21182.09	21245.88	10131	0	860
2019.02.19	21259.03	21410.10	21209.01	21335.06	13855	0	860
2019.02.20	21457.70	21475.20	21305.20	21414.18	13874	0	500
2019.02.21	21402.79	21558.28	21308.24	21365.50	18787	0	860
2019.02.22	21375.01	21497.40	21340.02	21432.88	13853	0	860
2019.02.25	21561.65	21634.92	21455.27	21575.54	13624	0	860
2019.02.26	21549.10	21610.58	21374.65	21520.69	15089	0	860
2019.02.27	21504.81	21595.18	21448.47	21552.65	12488	0	860
2019.02.28	21542.33	21542.33	21273.74	21483.00	14864	0	860
2019.03.01	21472.76	21749.57	21472.76	21744.57	13009	0	860
2019.03.04	21799.35	21857.05	21584.11	21674.16	16202	0	860
2019.03.05	21712.57	21822.42	21651.66	21682.97	15943	0	860
2019.03.06	21671.55	21681.55	21527.03	21532.06	14165	0	860
2019.03.07	21458.60	21488.22	21198.25	21269.12	14857	0	860
2019.03.08	21322.44	21322.50	20837.59	21092.60	16866	0	860
2019.03.11	21066.33	21339.25	20936.90	21334.25	13584	0	860
2019.03.12	21387.27	21561.09	21367.27	21413.80	12669	0	860
2019.03.13	21423.21	21514.71	21166.40	21504.71	12876	0	860
2019.03.14	21493.76	21523.55	21259.54	21324.96	13895	0	860
2019.03.15	21368.77	21546.40	21368.77	21523.42	12781	0	860
2019.03.18	21574.99	21619.86	21495.65	21580.13	9619	0	860
2019.03.19	21570.20	21664.99	21427.34	21567.54	10796	0	860
2019.03.20	21544.05	21644.42	21412.11	21417.11	12635	0	860
2019.03.21	21448.47	21601.52	21311.02	21591.52	7889	0	860
2019.03.22	21600.98	21673.13	21163.92	21188.25	23338	0	860
2019.03.25	21226.29	21256.27	20875.74	21163.90	22156	0	860
2019.03.26	21200.27	21517.76	21195.26	21461.03	16654	0	860
2019.03.27	21326.44	21394.76	21061.42	21172.79	20541	0	860
2019.03.28	21184.54	21229.34	20968.91	21216.83	19155	0	860
2019.03.29	21253.59	21301.66	21142.10	21299.16	14287	0	860
2019.04.01	21516.28	21678.79	21446.25	21628.74	14409	0	860
2019.04.02	21620.61	21744.65	21460.97	21516.65	11541	0	860
2019.04.03	21532.03	21830.00	21477.48	21760.97	14567	0	860
2019.04.04	21764.89	21783.21	21663.95	21768.82	13446	0	860
2019.04.05	21769.26	21852.03	21728.46	21852.03	11185	0	860
2019.04.08	21857.17	21966.21	21712.75	21792.75	11359	0	860
2019.04.09	21787.81	21814.01	21586.14	21616.05	10692	0	860
2019.04.10	21606.20	21733.99	21545.18	21648.46	10457	0	860
2019.04.11	21643.28	21738.67	21622.15	21711.50	11105	0	860
2019.04.12	21728.82	22075.49	21690.28	22057.09	13091	0	860
2019.04.15	22086.63	22224.88	22085.63	22141.09	10961	0	860
2019.04.16	22140.93	22314.87	22124.92	22251.55	10352	0	860
2019.04.17	22244.75	22342.58	22183.20	22265.83	11799	0	860
2019.04.18	22265.83	22297.36	22048.42	22244.15	13391	0	860
2019.04.22	22237.13	22275.49	22086.49	22241.22	8701	0	860
2019.04.23	22251.00	22335.59	22109.64	22333.09	10327	0	860
2019.04.24	22353.18	22372.18	22123.27	22208.74	11984	0	860
2019.04.25	22203.48	22356.14	22142.63	22197.26	12079	0	860
2019.04.26	22177.10	22334.60	22063.20	22329.60	12715	0	860
2019.05.07	22067.20	22151.20	21507.21	21649.71	21888	0	860
2019.05.08	21632.20	21670.16	21412.17	21519.69	24989	0	860
2019.05.09	21520.02	21549.07	21061.01	21319.15	26821	0	860
2019.05.10	21304.26	21581.33	21063.59	21484.03	36754	0	860
2019.05.13	21233.21	21278.04	20759.70	20794.25	30603	0	860
2019.05.14	20797.00	21178.26	20743.54	21128.24	21362	0	860
2019.05.15	21148.46	21186.34	20876.48	21156.37	21582	0	860
2019.05.16	21156.78	21337.75	20944.39	21253.24	20739	0	860
2019.05.17	21257.58	21391.17	21136.74	21220.25	27197	0	860
2019.05.20	21270.13	21434.16	21046.51	21139.41	26562	0	860
2019.05.21	21176.85	21380.86	21150.81	21360.85	16949	0	860
2019.05.22	21373.46	21400.96	21175.95	21220.64	17298	0	860
2019.05.23	21187.98	21203.06	20808.70	20853.70	22858	0	860
2019.05.24	20854.15	21186.37	20829.15	21121.66	17480	0	860
2019.05.27	21175.57	21258.81	21104.52	21204.88	10095	0	860
2019.05.28	21214.59	21289.01	20982.15	21007.15	19516	0	860
2019.05.29	20990.95	21054.95	20720.53	20873.49	23785	0	860
2019.05.30	20895.81	20983.46	20800.00	20945.09	16900	0	860
2019.05.31	20928.43	20928.43	20376.68	20421.73	24541	0	860
2019.06.03	20340.27	20526.25	20289.25	20461.72	25035	0	860
2019.06.04	20468.49	20727.43	20283.13	20722.43	17953	0	860
2019.06.05	20753.36	20863.33	20634.54	20778.97	18496	0	860
2019.06.06	20706.66	20906.61	20706.66	20871.59	15542	0	860
2019.06.07	20862.16	21051.10	20807.91	21031.08	13584	0	860
2019.06.10	21179.96	21189.53	21070.99	21113.61	12686	0	860
2019.06.11	21108.58	21321.09	21067.54	21183.46	13296	0	860
2019.06.12	21180.83	21259.09	21014.36	21034.38	15181	0	860
2019.06.13	21049.43	21125.48	20923.05	21065.23	17733	0	860
2019.06.14	21035.22	21113.99	20973.43	21033.98	14749	0	860
2019.06.17	21042.73	21187.54	21032.72	21119.97	10370	0	860
2019.06.18	21119.87	21248.73	20898.54	21243.96	18086	0	860
2019.06.19	21288.71	21371.19	21251.10	21341.16	13494	0	860
2019.06.20	21381.07	21628.91	21363.46	21498.00	15909	0	860
2019.06.21	21482.70	21516.72	21216.76	21233.26	16318	0	860
2019.06.24	21227.62	21329.60	21181.56	21224.45	11195	0	860
2019.06.25	21234.65	21311.82	21074.68	21094.69	13696	0	860
2019.06.26	21074.84	21252.73	21029.55	21122.00	12882	0	860
2019.06.27	21102.06	21333.55	21097.06	21234.31	13742	0	860
