<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.10.29	4966.70	5029.85	4916.09	4959.85	37451	0	80
2018.10.30	4959.85	5020.52	4927.72	5019.52	42919	0	80
2018.10.31	5019.52	5106.53	5019.52	5076.77	30261	0	80
2018.11.01	5076.77	5120.08	5059.70	5093.01	33193	0	80
2018.11.02	5093.01	5162.06	5083.56	5115.30	36525	0	80
2018.11.05	5094.91	5124.33	5091.42	5106.50	23897	0	80
2018.11.06	5106.50	5124.30	5065.91	5097.95	25834	0	80
2018.11.07	5097.95	5162.39	5091.57	5162.14	23364	0	80
2018.11.08	5162.14	5167.70	5117.83	5126.32	23980	0	80
2018.11.09	5126.32	5126.32	5071.34	5112.01	28059	0	80
2018.11.12	5123.62	5140.87	5049.68	5057.18	29106	0	80
2018.11.13	5057.18	5106.91	5053.28	5069.43	34705	0	80
2018.11.14	5069.43	5131.49	5025.51	5067.68	37971	0	80
2018.11.15	5067.68	5107.21	4991.57	5074.96	39204	0	80
2018.11.16	5074.96	5081.24	4985.28	5039.67	35201	0	80
2018.11.19	5030.54	5062.93	4966.35	4972.35	34495	0	80
2018.11.20	4972.35	4975.14	4893.10	4921.33	39053	0	80
2018.11.21	4921.33	4979.16	4921.33	4965.59	32919	0	80
2018.11.22	4967.83	4973.75	4922.84	4943.41	20275	0	80
2018.11.23	4943.41	4968.82	4913.01	4940.51	23581	0	80
2018.11.26	4971.43	5023.57	4965.72	5001.76	25873	0	80
2018.11.27	5001.76	5024.99	4956.79	4996.30	31408	0	80
2018.11.28	4996.30	5039.16	4977.04	5035.91	28250	0	80
2018.11.29	5035.91	5037.38	4995.27	5018.66	29749	0	80
2018.11.30	5018.66	5024.24	4974.30	5022.24	22006	0	80
2018.12.03	5098.57	5116.58	5039.59	5061.26	24564	0	80
2018.12.04	5033.26	5044.51	4930.55	4939.54	34800	0	80
2018.12.05	4963.28	4976.17	4938.66	4940.89	15932	0	80
2018.12.06	4890.34	4909.34	4760.10	4847.85	48227	0	80
2018.12.07	4848.55	4877.05	4775.12	4792.37	41389	0	80
2018.12.10	4776.20	4810.45	4731.00	4782.45	44876	0	80
2018.12.11	4782.66	4853.82	4769.52	4819.93	38021	0	80
2018.12.12	4847.39	4928.31	4828.27	4898.54	33073	0	80
2018.12.13	4919.25	4936.00	4881.08	4887.33	34069	0	80
2018.12.14	4861.77	4873.25	4822.10	4829.52	31789	0	80
2018.12.17	4868.64	4871.64	4754.76	4775.26	34192	0	80
2018.12.18	4775.64	4805.50	4753.05	4763.79	31776	0	80
2018.12.19	4767.22	4803.10	4704.31	4718.56	32536	0	0
2018.12.20	4710.34	4724.95	4648.46	4663.22	47521	0	80
2018.12.21	4682.25	4698.72	4627.08	4646.18	48106	0	80
2018.12.24	4653.35	4667.60	4620.93	4627.85	4904	0	80
2018.12.27	4693.60	4707.08	4554.60	4654.16	48555	0	80
2018.12.28	4641.64	4700.45	4622.68	4675.08	40068	0	80
2018.12.31	4696.64	4732.56	4695.91	4732.41	5808	0	80
2019.01.02	4651.74	4710.09	4605.10	4705.83	39443	0	80
2019.01.03	4647.76	4671.43	4606.72	4616.93	43236	0	80
2019.01.04	4662.89	4754.03	4635.60	4744.02	37368	0	80
2019.01.07	4753.53	4762.05	4689.01	4721.39	28694	0	80
2019.01.08	4726.85	4810.10	4716.35	4787.07	28483	0	80
2019.01.09	4808.75	4843.22	4800.91	4812.64	26482	0	80
2019.01.10	4786.84	4821.51	4758.47	4819.76	26116	0	80
2019.01.11	4815.00	4820.93	4760.05	4775.92	22555	0	80
2019.01.14	4744.70	4773.60	4729.91	4762.74	19236	0	80
2019.01.15	4792.04	4816.97	4753.93	4791.13	26848	0	80
2019.01.16	4799.84	4816.76	4783.97	4807.68	21122	0	80
2019.01.17	4786.46	4821.57	4771.68	4811.56	21785	0	80
2019.01.18	4821.78	4883.33	4817.18	4875.57	23595	0	80
2019.01.21	4866.38	4872.89	4858.63	4870.85	10461	0	80
2019.01.22	4848.03	4863.14	4809.68	4817.93	20501	0	80
2019.01.23	4832.66	4875.53	4818.59	4840.59	21432	0	80
2019.01.24	4850.01	4884.47	4831.49	4877.43	23352	0	80
2019.01.25	4892.88	4932.10	4887.35	4911.47	20855	0	80
2019.01.28	4897.85	4912.14	4869.60	4894.60	18250	0	80
2019.01.29	4888.32	4949.10	4879.49	4933.18	16496	0	80
2019.01.30	4930.52	4992.81	4923.20	4984.05	19059	0	80
2019.01.31	4987.08	5016.18	4953.75	4996.96	20087	0	80
2019.02.01	4992.91	5025.38	4980.21	5015.10	20414	0	80
2019.02.04	5016.84	5019.79	4969.68	5017.82	14882	0	80
2019.02.05	5013.51	5083.05	4997.29	5074.38	16817	0	80
2019.02.06	5074.68	5084.04	5057.35	5071.13	14602	0	80
2019.02.07	5059.00	5083.17	4978.16	4996.14	27553	0	80
2019.02.08	4998.33	5005.39	4945.08	4985.89	24985	0	80
2019.02.11	4991.14	5023.12	4982.14	5012.53	17982	0	80
2019.02.12	5039.72	5073.68	5038.37	5056.07	15832	0	80
2019.02.13	5077.07	5092.14	5061.21	5075.00	17502	0	80
2019.02.14	5085.34	5120.60	5061.20	5066.78	23451	0	80
2019.02.15	5056.14	5164.74	5051.68	5160.47	22512	0	80
2019.02.18	5167.14	5171.71	5146.56	5170.18	10520	0	80
2019.02.19	5170.18	5176.84	5135.64	5169.50	15059	0	80
2019.02.20	5168.53	5206.84	5158.10	5194.08	18032	0	80
2019.02.21	5205.04	5216.57	5179.28	5188.04	20680	0	80
2019.02.22	5193.27	5226.21	5186.72	5210.21	15395	0	80
2019.02.25	5232.25	5242.59	5213.46	5214.96	13476	0	80
2019.02.26	5210.62	5248.41	5196.68	5229.67	17086	0	80
2019.02.27	5225.37	5237.05	5210.53	5219.39	15389	0	80
2019.02.28	5212.97	5248.03	5202.91	5237.07	15060	0	80
2019.03.01	5267.27	5286.94	5261.72	5281.78	15716	0	80
2019.03.04	5293.72	5310.68	5258.77	5278.50	17108	0	80
2019.03.05	5287.40	5301.68	5266.60	5293.14	14813	0	80
2019.03.06	5293.07	5314.98	5277.36	5279.11	15347	0	80
2019.03.07	5273.06	5305.93	5248.82	5252.99	22087	0	80
2019.03.08	5236.18	5252.81	5220.62	5252.04	19579	0	80
2019.03.11	5262.98	5281.08	5229.88	5280.33	12670	0	80
2019.03.12	5289.31	5294.33	5245.00	5264.85	16044	0	80
2019.03.13	5254.28	5316.82	5250.03	5315.06	12873	0	80
2019.03.14	5302.94	5358.73	5296.98	5339.88	13002	0	80
2019.03.15	5353.63	5420.28	5348.12	5411.57	15948	0	80
2019.03.18	5416.99	5420.77	5400.75	5415.75	10083	0	80
2019.03.19	5408.14	5442.72	5401.05	5408.55	12020	0	80
2019.03.20	5406.49	5428.96	5380.42	5385.37	17539	0	80
2019.03.21	5388.94	5402.97	5348.63	5399.22	16526	0	80
2019.03.22	5393.08	5405.46	5255.46	5262.46	29019	0	80
2019.03.25	5244.13	5276.82	5232.34	5263.92	27064	0	80
2019.03.26	5272.70	5315.45	5257.08	5306.33	21594	0	80
2019.03.27	5320.89	5340.68	5278.47	5321.83	26851	0	80
2019.03.28	5313.00	5328.05	5290.94	5321.41	20777	0	80
2019.03.29	5326.15	5360.40	5314.50	5360.40	20172	0	80
2019.04.01	5390.28	5423.02	5374.84	5419.52	16647	0	80
2019.04.02	5408.52	5445.60	5402.76	5440.60	15543	0	80
2019.04.03	5462.55	5474.92	5450.48	5465.41	16871	0	80
2019.04.04	5462.92	5474.39	5447.32	5466.77	15281	0	80
2019.04.05	5470.52	5487.83	5464.72	5487.58	13190	0	80
2019.04.08	5471.34	5486.65	5460.77	5472.68	12201	0	80
2019.04.09	5457.69	5491.44	5433.11	5436.86	16145	0	80
2019.04.10	5442.89	5470.01	5438.90	5466.77	13847	0	80
2019.04.11	5462.71	5498.27	5445.12	5485.28	16059	0	80
2019.04.12	5485.28	5513.78	5474.03	5512.54	14557	0	80
2019.04.15	5509.87	5519.09	5497.31	5508.78	11327	0	80
2019.04.16	5515.33	5533.40	5502.70	5529.15	11822	0	80
2019.04.17	5535.78	5569.82	5521.98	5566.30	11107	0	80
2019.04.18	5545.63	5600.08	5527.77	5588.29	18502	0	80
2019.04.23	5580.96	5597.78	5564.26	5592.59	11151	0	80
2019.04.24	5579.40	5597.26	5556.88	5580.59	13683	0	80
2019.04.25	5578.90	5580.40	5537.43	5569.75	13795	0	80
2019.04.26	5562.92	5575.18	5546.19	5568.60	14313	0	80
2019.04.29	5575.68	5593.79	5546.22	5586.40	10875	0	80
2019.04.30	5567.32	5599.10	5552.56	5594.10	12895	0	80
2019.05.02	5555.25	5573.82	5521.62	5536.12	18986	0	80
2019.05.03	5542.96	5563.87	5533.15	5563.62	12806	0	80
2019.05.06	5563.62	5563.62	5420.60	5502.33	16138	0	80
2019.05.07	5467.94	5490.77	5364.35	5380.35	30934	0	80
2019.05.08	5390.85	5428.54	5377.59	5414.80	29733	0	80
2019.05.09	5382.61	5382.61	5305.85	5357.85	33470	0	80
2019.05.10	5346.88	5393.81	5311.22	5390.31	35438	0	80
2019.05.13	5336.51	5342.27	5246.14	5263.72	33105	0	80
2019.05.14	5282.10	5356.74	5280.85	5338.99	22754	0	80
2019.05.15	5351.01	5379.56	5296.73	5373.31	23847	0	80
2019.05.16	5352.31	5452.73	5345.58	5437.76	19785	0	80
2019.05.17	5418.37	5450.82	5401.04	5419.09	31775	0	80
2019.05.20	5430.40	5438.71	5331.11	5357.43	31205	0	80
2019.05.21	5371.71	5395.16	5348.77	5387.98	19431	0	80
2019.05.22	5379.30	5399.83	5343.78	5368.39	22555	0	80
2019.05.23	5348.55	5349.07	5269.84	5284.59	31275	0	80
2019.05.24	5304.91	5337.32	5292.71	5329.33	20224	0	80
2019.05.27	5324.54	5363.64	5321.97	5338.36	11692	0	80
2019.05.28	5353.15	5358.15	5283.84	5283.84	29755	0	80
2019.05.29	5265.26	5269.85	5202.72	5235.14	28798	0	80
2019.05.30	5240.30	5260.20	5228.49	5257.95	19094	0	80
2019.05.31	5202.45	5213.34	5159.88	5201.38	29330	0	80
2019.06.03	5170.66	5241.59	5151.45	5213.04	30560	0	80
2019.06.04	5211.45	5279.53	5189.60	5275.80	26607	0	80
2019.06.05	5272.36	5306.89	5263.84	5295.98	27755	0	80
2019.06.06	5283.24	5334.26	5259.79	5282.80	26580	0	80
2019.06.07	5292.13	5389.74	5288.82	5363.32	22498	0	80
2019.06.10	5380.46	5397.28	5368.59	5374.34	15449	0	80
2019.06.11	5383.61	5431.18	5377.60	5401.53	19824	0	80
2019.06.12	5382.75	5394.78	5358.41	5367.37	20755	0	80
2019.06.13	5362.59	5392.33	5352.42	5372.40	21106	0	80
2019.06.14	5376.03	5379.93	5341.58	5372.07	19359	0	80
2019.06.17	5374.83	5409.18	5366.86	5393.49	14571	0	80
2019.06.18	5383.39	5516.57	5374.77	5506.74	24844	0	80
2019.06.19	5507.93	5530.91	5495.96	5523.41	15567	0	80
2019.06.20	5540.30	5564.06	5524.63	5543.35	13209	0	80
2019.06.21	5524.12	5582.09	5503.89	5504.14	23468	0	80
2019.06.24	5516.96	5546.96	5507.79	5509.29	16270	0	80
2019.06.25	5499.70	5523.78	5492.41	5494.33	18039	0	80
2019.06.26	5502.04	5531.15	5491.56	5494.56	18104	0	80
2019.06.27	5514.88	5515.29	5464.95	5490.05	18620	0	80
2019.06.28	5492.98	5545.62	5484.02	5531.39	14348	0	80
2019.07.01	5590.29	5612.03	5562.63	5576.37	17122	0	80
2019.07.02	5575.18	5583.24	5554.73	5580.04	13093	0	80
2019.07.03	5583.39	5633.02	5574.95	5631.02	12553	0	0
2019.07.04	5622.23	5629.95	5612.52	5615.10	8339	0	80
2019.07.05	5616.53	5622.57	5572.83	5600.99	16355	0	80
2019.07.08	5572.78	5598.90	5571.74	5586.04	14718	0	80
2019.07.09	5577.26	5582.98	5543.44	5578.20	15876	0	80
2019.07.10	5574.92	5605.81	5556.93	5575.50	19412	0	80
2019.07.11	5590.18	5593.19	5547.71	5556.21	17527	0	80
2019.07.12	5571.91	5587.46	5552.08	5574.06	14593	0	80
2019.07.15	5582.56	5607.10	5549.48	5581.10	14068	0	80
2019.07.16	5576.82	5626.75	5571.57	5603.22	15153	0	80
2019.07.17	5604.91	5621.25	5560.62	5562.12	14192	0	80
2019.07.18	5532.33	5585.96	5532.33	5555.95	14882	0	80
2019.07.19	5576.66	5597.52	5533.56	5547.49	20022	0	80
2019.07.22	5552.85	5576.58	5543.33	5566.81	15973	0	80
2019.07.23	5572.54	5638.97	5572.54	5629.07	15757	0	80
2019.07.24	5621.30	5632.89	5582.03	5629.38	15115	0	80
2019.07.25	5642.36	5673.02	5547.82	5567.04	28632	0	80
2019.07.26	5591.51	5616.02	5567.49	5603.50	17344	0	80
2019.07.29	5599.37	5624.34	5586.36	5606.05	14820	0	80
2019.07.30	5606.53	5616.77	5485.71	5500.21	22328	0	80
2019.07.31	5530.93	5538.66	5460.70	5505.95	25088	0	80
2019.08.01	5502.44	5564.08	5449.11	5473.61	36482	0	80
2019.08.02	5449.60	5456.85	5350.07	5371.83	46775	0	80
2019.08.05	5308.85	5316.35	5187.37	5219.12	45283	0	80
2019.08.06	5243.10	5297.15	5229.89	5268.88	41220	0	80
2019.08.07	5252.04	5312.52	5225.05	5303.51	42585	0	80
2019.08.08	5328.19	5388.55	5304.48	5371.76	29324	0	80
2019.08.09	5354.67	5376.77	5317.16	5345.61	30617	0	80
2019.08.12	5360.32	5386.90	5283.26	5295.00	31764	0	80
2019.08.13	5306.87	5404.14	5267.67	5378.47	39434	0	80
2019.08.14	5375.34	5378.09	5228.03	5228.03	35851	0	80
2019.08.15	5260.02	5282.53	5168.99	5235.75	41395	0	80
2019.08.16	5269.49	5306.21	5247.88	5299.85	27227	0	80
2019.08.19	5322.68	5378.06	5318.68	5357.92	22718	0	80
2019.08.20	5372.39	5391.73	5328.22	5331.51	24778	0	80
2019.08.21	5348.48	5441.43	5346.24	5427.03	21057	0	80
2019.08.22	5424.48	5439.92	5376.81	5393.60	26614	0	80
2019.08.23	5414.56	5424.56	5286.35	5288.35	46268	0	80
2019.08.26	5267.55	5378.53	5266.79	5362.52	32525	0	80
2019.08.27	5348.48	5399.44	5320.28	5364.05	30531	0	80
2019.08.28	5377.01	5379.51	5321.43	5367.76	30134	0	80
2019.08.29	5355.96	5458.78	5352.21	5448.25	26539	0	80
2019.08.30	5463.46	5504.11	5444.70	5494.93	22819	0	80
2019.09.02	5476.90	5502.36	5462.34	5479.82	14024	0	80
2019.09.03	5490.77	5500.78	5439.68	5473.09	28718	0	80
2019.09.04	5497.54	5537.52	5495.54	5536.91	18453	0	80
2019.09.05	5581.38	5606.09	5558.89	5584.02	20626	0	80
2019.09.06	5588.22	5610.49	5580.58	5591.96	19899	0	80
2019.09.09	5604.00	5612.00	5571.29	5587.78	15098	0	80
2019.09.10	5585.00	5607.72	5554.48	5589.95	20071	0	80
2019.09.11	5598.39	5625.87	5597.64	5619.88	17694	0	80
2019.09.12	5634.60	5667.39	5592.83	5641.73	30679	0	80
2019.09.13	5648.68	5672.05	5637.50	5646.16	16297	0	80
2019.09.16	5624.10	5633.85	5602.48	5606.73	19417	0	80
2019.09.17	5599.21	5620.04	5587.18	5616.79	16854	0	80
2019.09.18	5613.59	5638.47	5600.45	5632.46	11818	0	80
2019.09.19	5624.44	5664.33	5614.95	5647.06	11255	0	80
2019.09.20	5650.55	5695.98	5644.79	5663.59	21315	0	80
2019.09.23	5677.19	5683.95	5619.02	5638.28	17640	0	80
2019.09.24	5646.76	5648.51	5595.25	5601.00	21125	0	80
2019.09.25	5615.48	5615.98	5530.88	5595.06	21408	0	80
2019.09.26	5583.79	5640.56	5569.54	5637.56	18486	0	80
2019.09.27	5632.83	5645.47	5603.26	5613.01	21703	0	80
2019.09.30	5629.79	5679.70	5622.04	5671.44	16905	0	80
2019.10.01	5692.15	5705.40	5581.03	5587.02	22445	0	80
2019.10.02	5595.97	5595.97	5410.26	5421.50	29806	0	80
2019.10.03	5420.94	5473.02	5391.56	5466.41	32602	0	80
2019.10.04	5467.61	5506.57	5425.37	5503.81	26306	0	80
2019.10.07	5480.21	5538.88	5460.29	5511.86	21758	0	80
2019.10.08	5529.56	5539.31	5450.47	5456.82	31480	0	80
2019.10.09	5466.53	5523.77	5445.78	5514.51	22893	0	80
2019.10.10	5513.94	5581.03	5486.71	5562.61	31093	0	80
2019.10.11	5589.31	5672.05	5564.05	5643.04	30708	0	80
2019.10.14	5647.13	5653.63	5599.23	5640.56	19580	0	80
2019.10.15	5661.48	5724.68	5658.83	5704.41	24006	0	80
2019.10.16	5699.07	5710.31	5676.14	5691.03	19928	0	80
2019.10.17	5683.49	5736.19	5656.80	5677.80	18401	0	80
2019.10.18	5656.73	5667.67	5617.12	5638.87	21355	0	80
2019.10.21	5642.54	5665.20	5623.75	5651.44	17038	0	80
2019.10.22	5654.91	5661.25	5612.45	5625.99	17651	0	80
2019.10.23	5624.21	5658.95	5614.86	5656.44	19044	0	80
2019.10.24	5665.42	5692.21	5657.53	5689.66	19268	0	80
2019.10.25	5692.37	5724.13	5671.68	5719.87	14645	0	80
2019.10.28	5726.42	5747.41	5710.58	5733.99	14077	0	80
2019.10.29	5731.21	5753.09	5714.15	5746.31	14246	0	80
2019.10.30	5747.77	5777.36	5721.39	5774.61	16895	0	80
2019.10.31	5771.81	5782.55	5716.63	5740.24	24522	0	80
2019.11.01	5761.71	5778.30	5739.21	5770.00	14286	0	80
2019.11.04	5791.51	5833.81	5779.26	5826.08	15040	0	80
2019.11.05	5841.01	5850.05	5818.28	5847.71	14671	0	80
2019.11.06	5841.17	5876.87	5837.67	5861.99	16559	0	80
2019.11.07	5866.45	5906.46	5865.20	5877.95	17624	0	80
2019.11.08	5865.17	5902.09	5860.70	5901.84	16798	0	80
2019.11.11	5866.66	5905.82	5863.16	5901.66	12745	0	80
2019.11.12	5912.13	5931.19	5896.62	5915.01	15795	0	80
2019.11.13	5905.74	5916.45	5873.20	5909.57	13961	0	80
2019.11.14	5904.56	5917.41	5889.41	5910.41	11932	0	80
2019.11.15	5941.91	5947.49	5907.64	5938.74	13222	0	80
2019.11.18	5935.63	5947.38	5899.39	5930.08	15190	0	80
2019.11.19	5939.56	5966.52	5895.16	5906.45	15677	0	80
2019.11.20	5888.43	5902.58	5857.37	5876.37	20477	0	80
2019.11.21	5864.36	5895.53	5833.67	5889.56	20883	0	80
2019.11.22	5887.55	5930.07	5884.04	5896.58	16383	0	80
2019.11.25	5926.05	5933.45	5907.53	5931.13	10059	0	80
2019.11.26	5928.86	5941.42	5909.32	5933.81	11837	0	80
2019.11.27	5943.28	5950.29	5920.65	5929.92	11413	0	80
2019.11.28	5912.65	5919.06	5899.52	5916.10	8758	0	80
2019.11.29	5897.34	5929.56	5884.72	5898.53	12557	0	80
2019.12.02	5913.47	5947.87	5780.26	5798.28	22918	0	80
2019.12.03	5803.71	5809.71	5695.76	5759.33	28272	0	30
2019.12.04	5760.57	5813.05	5724.56	5809.79	21411	0	80
2019.12.05	5801.52	5850.08	5796.13	5809.63	17859	0	80
2019.12.06	5824.87	5872.99	5810.36	5871.74	15648	0	80
2019.12.09	5865.31	5870.31	5823.15	5823.90	10675	0	80
2019.12.10	5829.37	5855.83	5775.95	5843.07	23302	0	80
2019.12.11	5849.30	5865.57	5824.08	5857.90	17588	0	80
2019.12.12	5869.12	5917.81	5843.53	5905.39	27644	0	80
2019.12.13	5978.12	5986.12	5905.68	5934.38	32353	0	80
2019.12.16	5946.84	6003.38	5941.09	5986.03	14489	0	80
2019.12.17	5985.01	5995.51	5955.37	5968.98	15196	0	80
2019.12.18	5964.71	5983.09	5955.91	5961.42	10494	0	80
2019.12.19	5969.43	5973.67	5942.30	5973.42	8968	0	80
2019.12.20	5973.18	6027.70	5965.18	6016.44	19839	0	80
2019.12.23	6014.68	6036.18	6004.82	6027.69	11567	0	80
2019.12.24	6036.45	6036.45	6025.20	6026.85	2446	0	80
2019.12.27	6053.85	6064.67	6022.56	6025.31	12880	0	80
2019.12.30	6027.67	6038.66	5977.22	5979.97	16524	0	80
2019.12.31	5981.74	5987.66	5956.96	5976.25	3904	0	80
2020.01.02	6020.00	6067.81	6009.25	6067.81	17519	0	80
2020.01.03	6019.34	6047.15	5994.28	6023.91	26112	0	80
2020.01.06	5991.75	6026.56	5954.16	6025.31	22568	0	80
2020.01.07	6038.79	6064.75	5998.70	6006.45	23297	0	80
2020.01.08	5981.95	6063.62	5970.73	6043.62	27651	0	80
2020.01.09	6066.87	6077.12	6033.05	6051.30	19233	0	80
2020.01.10	6060.80	6060.80	6011.01	6018.76	16891	0	80
2020.01.13	6035.34	6058.54	6017.94	6039.90	17669	0	80
2020.01.14	6041.93	6045.43	5979.63	6041.60	24788	0	80
2020.01.15	6033.10	6053.60	6009.78	6018.48	16425	0	80
2020.01.16	6034.46	6059.21	6020.51	6051.44	14289	0	80
2020.01.17	6061.66	6110.12	6054.40	6106.11	17044	0	80
2020.01.20	6102.66	6102.66	6070.32	6082.09	8245	0	80
2020.01.21	6044.29	6051.63	5990.75	6028.36	18921	0	80
2020.01.22	6067.84	6071.59	5998.95	6000.95	18743	0	80
2020.01.23	5987.64	6023.75	5960.77	6006.33	23849	0	80
2020.01.24	6009.54	6064.74	5983.93	5997.44	24624	0	80
2020.01.27	5942.73	5942.98	5850.28	5857.18	36428	0	80
2020.01.28	5893.16	5933.77	5857.10	5914.41	29545	0	80
2020.01.29	5924.88	5970.35	5914.38	5943.83	25544	0	80
2020.01.30	5906.63	5911.41	5844.54	5910.91	42247	0	80
2020.01.31	5901.87	5909.12	5763.51	5782.27	43881	0	80
2020.02.03	5821.27	5857.27	5803.53	5822.26	33209	0	80
2020.02.04	5872.99	5936.09	5854.73	5920.82	23153	0	80
2020.02.05	5912.27	6004.31	5911.22	5994.96	37921	0	80
2020.02.06	6026.17	6050.90	6007.81	6040.78	26096	0	80
2020.02.07	6043.49	6049.24	5998.55	6009.05	28638	0	80
2020.02.10	6022.88	6032.60	5992.85	6031.10	21450	0	80
2020.02.11	6064.32	6064.82	6031.64	6051.79	20751	0	80
2020.02.12	6071.50	6117.53	6060.75	6114.53	18709	0	80
2020.02.13	6090.98	6098.77	6027.73	6085.02	29288	0	80
2020.02.14	6092.75	6098.75	6055.05	6073.05	20695	0	80
2020.02.17	6090.48	6090.48	6064.48	6081.10	10875	0	80
2020.02.18	6053.60	6079.54	6035.85	6072.05	26197	0	80
2020.02.19	6086.95	6112.13	6071.97	6103.12	18369	0	80
2020.02.20	6100.32	6111.08	6055.91	6087.17	28114	0	80
2020.02.21	6055.35	6067.01	5993.79	6021.54	40293	0	80
2020.02.24	5913.81	5922.82	5753.94	5755.42	63595	0	80
2020.02.25	5830.91	5834.41	5596.24	5603.49	75861	0	80
2020.02.26	5632.23	5709.10	5523.54	5601.47	92173	0	80
2020.02.27	5554.39	5612.50	5387.14	5391.64	87046	0	80
2020.02.28	5271.80	5376.23	5227.06	5336.76	121075	0	80
2020.03.02	5375.95	5439.47	5193.30	5410.22	66424	0	80
2020.03.03	5376.19	5509.82	5287.58	5324.08	73269	0	80
2020.03.04	5382.04	5539.39	5356.12	5530.38	60191	0	80
2020.03.05	5496.30	5510.80	5261.35	5282.86	59303	0	80
2020.03.06	5246.80	5284.96	5076.60	5139.35	59386	0	80
2020.03.09	4787.04	4868.52	4571.29	4576.04	87313	0	80
2020.03.10	4835.82	4925.89	4612.25	4823.41	88677	0	80
2020.03.11	4639.41	4767.95	4508.72	4550.72	85057	0	80
2020.03.12	4313.97	4392.35	3938.35	3959.85	100219	0	80
2020.03.13	4061.60	4435.85	4031.35	4313.60	92326	0	80
2020.03.16	3906.45	3960.95	3626.45	3790.70	78839	0	80
2020.03.17	3961.45	4077.95	3753.25	3961.20	95162	0	80
2020.03.18	3802.45	3907.45	3626.25	3748.60	193994	0	0
2020.03.19	3778.60	3921.60	3680.60	3814.10	47673	0	80
2020.03.20	3980.60	4118.85	3887.10	3897.10	68072	0	80
2020.03.23	3844.85	4134.45	3819.85	3925.20	71479	0	80
2020.03.24	4074.85	4252.10	4036.35	4235.10	45382	0	80
2020.03.25	4266.10	4497.60	4218.10	4413.60	63039	0	80
2020.03.26	4338.10	4569.10	4291.35	4566.60	63716	0	80
2020.03.27	4508.35	4510.10	4284.35	4320.60	52657	0	80
2020.03.30	4411.60	4423.60	4215.85	4397.10	63541	0	80
2020.03.31	4396.35	4467.85	4297.35	4348.60	63397	0	80
2020.04.01	4272.10	4277.35	4123.35	4131.60	60434	0	80
2020.04.02	4204.35	4266.10	4137.60	4233.35	62229	0	80
2020.04.03	4201.35	4221.10	4112.10	4139.60	46046	0	80
2020.04.06	4314.35	4421.10	4265.10	4397.10	35762	0	80
2020.04.07	4421.10	4528.10	4365.10	4366.85	59712	0	80
2020.04.08	4413.34	4466.88	4331.66	4451.63	38267	0	80
2020.04.09	4464.58	4560.95	4405.22	4529.64	51400	0	80
2020.04.14	4552.64	4577.24	4496.47	4521.93	31777	0	80
2020.04.15	4501.34	4522.58	4333.00	4340.10	41163	0	81
2020.04.16	4355.37	4417.76	4315.58	4356.07	37571	0	80
2020.04.17	4498.52	4550.39	4467.41	4530.32	40323	0	80
2020.04.20	4522.96	4544.97	4424.92	4471.50	34212	0	80
2020.04.21	4425.25	4477.99	4346.91	4369.42	51585	0	80
2020.04.22	4397.42	4427.27	4360.47	4424.52	35089	0	80
2020.04.23	4424.56	4496.52	4392.82	4399.32	41527	0	80
2020.04.24	4374.09	4453.82	4359.82	4444.32	32228	0	80
2020.04.27	4493.67	4525.85	4446.33	4515.60	26410	0	80
2020.04.28	4506.70	4602.02	4491.97	4540.02	34247	0	80
2020.04.29	4589.78	4687.22	4551.72	4676.72	31780	0	80
2020.04.30	4721.76	4723.76	4521.85	4543.10	46749	0	80
2020.05.04	4384.35	4428.10	4359.35	4420.85	35140	0	80
2020.05.05	4429.55	4492.27	4418.91	4434.52	33661	0	80
2020.05.06	4462.47	4488.24	4403.81	4406.81	31820	0	80
2020.05.07	4438.97	4516.14	4437.46	4483.60	28190	0	80
2020.05.08	4548.80	4560.79	4518.78	4550.96	17136	0	80
2020.05.11	4563.63	4569.18	4459.10	4510.25	23736	0	80
2020.05.12	4484.33	4500.43	4412.12	4412.12	25373	0	80
2020.05.13	4417.01	4428.50	4293.10	4328.62	42385	0	80
2020.05.14	4286.28	4313.60	4193.10	4305.32	35545	0	80
2020.05.15	4300.26	4335.54	4253.30	4296.17	39659	0	80
2020.05.18	4333.35	4525.12	4331.87	4508.10	28550	0	80
2020.05.19	4514.04	4563.34	4413.29	4415.29	45914	0	80
2020.05.20	4443.01	4504.34	4395.30	4485.30	34346	0	80
2020.05.21	4456.47	4498.30	4428.47	4453.83	34464	0	80
2020.05.22	4389.20	4475.45	4368.01	4468.50	34058	0	80
2020.05.25	4487.95	4543.52	4450.83	4542.27	17568	0	80
2020.05.26	4587.00	4620.38	4572.81	4588.43	33333	0	80
2020.05.27	4632.14	4714.64	4610.22	4706.88	40967	0	80
2020.05.28	4740.16	4789.72	4700.64	4733.89	40617	0	80
2020.05.29	4733.06	4768.97	4674.28	4724.32	43326	0	80
2020.06.01	4754.47	4801.66	4720.68	4800.14	30624	0	80
2020.06.02	4798.88	4882.35	4785.34	4882.10	32175	0	80
2020.06.03	4917.33	5044.34	4908.46	5031.33	32102	0	80
2020.06.04	5008.77	5052.66	4963.99	4998.68	39055	0	80
2020.06.05	5067.41	5200.37	5055.91	5167.58	41310	0	80
2020.06.08	5180.55	5229.77	5135.77	5229.77	35827	0	80
2020.06.09	5210.93	5219.93	5052.06	5096.55	40631	0	80
